target,run_id,direction,model,year,n,accuracy,auc,hit@60,cov@60
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2021,261,0.9616858237547893,0.7239043824701196,0.9616858237547893,1.0
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2022,260,0.8307692307692308,0.7004545454545454,0.8366533864541833,0.9653846153846154
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2023,260,0.7153846153846154,0.6749624060150375,0.75,0.9076923076923077
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2024,262,0.8778625954198473,0.5313218390804597,0.8828125,0.9770992366412213
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2025,261,0.9540229885057471,0.6228246318607764,0.9540229885057471,1.0
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2026,92,0.6956521739130435,0.3722098214285714,0.6956521739130435,1.0
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2018,261,0.9616858237547893,0.5422310756972112,0.9616858237547893,1.0
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2019,261,0.8275862068965517,0.22390438247011954,0.8481012658227848,0.9080459770114943
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2020,262,0.8664122137404581,0.1746031746031746,0.892,0.9541984732824428
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2021,261,0.9578544061302682,0.7123505976095619,0.9652509652509652,0.9923371647509579
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2022,260,0.7961538461538461,0.700340909090909,0.8270042194092827,0.9115384615384615
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2023,260,0.5807692307692308,0.5250375939849624,0.5767195767195767,0.7269230769230769
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2024,262,0.8473282442748091,0.5708333333333333,0.8588709677419355,0.9465648854961832
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2025,261,0.946360153256705,0.608433734939759,0.9525691699604744,0.9693486590038314
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2026,92,0.6086956521739131,0.3465401785714286,0.6436781609195402,0.9456521739130435
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2018,261,0.9616858237547893,0.39482071713147404,0.9616858237547893,1.0
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2019,261,0.9616858237547893,0.21314741035856574,0.9596774193548387,0.9501915708812261
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2020,262,0.9618320610687023,0.18571428571428572,0.9618320610687023,1.0
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2021,261,0.9616858237547893,0.6824701195219124,0.9616858237547893,1.0
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2022,260,0.8461538461538461,0.7585227272727273,0.8690476190476191,0.9692307692307692
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2023,260,0.6730769230769231,0.4616541353383459,0.6929133858267716,0.48846153846153845
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2024,262,0.8778625954198473,0.5721264367816092,0.8733624454148472,0.8740458015267175
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2025,261,0.9540229885057471,0.4334002677376172,0.9540229885057471,1.0
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2026,92,0.6956521739130435,0.28515625,0.6626506024096386,0.9021739130434783
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2018,261,0.9616858237547893,0.44422310756972105,0.9616858237547893,1.0
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2019,261,0.9233716475095786,0.14541832669322707,0.9557522123893806,0.8659003831417624
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2020,262,0.9083969465648855,0.17539682539682538,0.9404761904761905,0.6412213740458015
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2021,261,0.9616858237547893,0.47888446215139446,0.9590163934426229,0.9348659003831418
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2022,260,0.7884615384615384,0.7614772727272727,0.8878048780487805,0.7884615384615384
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2023,260,0.2653846153846154,0.43917293233082705,0.2147239263803681,0.6269230769230769
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2024,262,0.6030534351145038,0.6127873563218391,0.6324786324786325,0.44656488549618323
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2025,261,0.9195402298850575,0.3068942436412315,0.9262295081967213,0.4674329501915709
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2026,92,0.33695652173913043,0.30189732142857145,0.45,0.43478260869565216
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2018,261,0.9616858237547893,0.4155378486055777,0.9616858237547893,1.0
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2019,261,0.8084291187739464,0.3061752988047809,0.8558951965065502,0.8773946360153256
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2020,262,0.8091603053435115,0.2916666666666667,0.8253275109170306,0.8740458015267175
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2021,261,0.9578544061302682,0.7585657370517929,0.9575289575289575,0.9923371647509579
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2022,260,0.7884615384615384,0.7348863636363637,0.8318965517241379,0.8923076923076924
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2023,260,0.3038461538461538,0.4578195488721804,0.2731707317073171,0.7884615384615384
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2024,262,0.5419847328244275,0.6604885057471264,0.5670103092783505,0.7404580152671756
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2025,261,0.7854406130268199,0.5993975903614458,0.943502824858757,0.6781609195402298
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2026,92,0.6195652173913043,0.45535714285714285,0.6739130434782609,0.5
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2018,261,0.9348659003831418,0.5366533864541833,0.9534883720930233,0.8237547892720306
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2019,261,0.5172413793103449,0.21872509960159364,0.5255474452554745,0.524904214559387
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2020,262,0.366412213740458,0.148015873015873,0.20833333333333334,0.549618320610687
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2021,261,0.7624521072796935,0.3733067729083665,0.8095238095238095,0.7241379310344828
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2022,260,0.7307692307692307,0.6986363636363636,0.7584541062801933,0.7961538461538461
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2023,260,0.27307692307692305,0.23428571428571424,0.25,0.9538461538461539
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2024,262,0.17938931297709923,0.47600574712643673,0.09815950920245399,0.6221374045801527
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2025,261,0.10727969348659004,0.357764390896921,0.06779661016949153,0.6781609195402298
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2026,92,0.25,0.22377232142857145,0.16666666666666666,0.5217391304347826
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2018,261,0.9616858237547893,0.4597609561752988,0.9616858237547893,1.0
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2019,261,0.9195402298850575,0.18804780876494023,0.9453781512605042,0.9118773946360154
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2020,262,0.9045801526717557,0.15357142857142858,0.930327868852459,0.9312977099236641
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2021,261,0.9616858237547893,0.6274900398406374,0.9616858237547893,1.0
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2022,260,0.823076923076923,0.7439772727272727,0.8634361233480177,0.8730769230769231
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2023,260,0.573076923076923,0.532406015037594,0.5436893203883495,0.39615384615384613
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2024,262,0.8435114503816794,0.5975574712643679,0.8775510204081632,0.7480916030534351
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2025,261,0.9540229885057471,0.5103748326639893,0.953307392996109,0.9846743295019157
us_spr_10_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2026,92,0.6413043478260869,0.3309151785714286,0.654320987654321,0.8804347826086957
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2018,261,0.946360153256705,,0.97165991902834,0.946360153256705
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2019,261,0.8812260536398467,0.6643578643578644,0.8846153846153846,0.9961685823754789
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2020,262,0.9961832061068703,,1.0,0.9885496183206107
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2021,261,0.9616858237547893,0.7677290836653388,0.9616858237547893,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2022,260,1.0,,1.0,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2023,260,0.8846153846153846,0.518840579710145,0.8846153846153846,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2024,262,0.8435114503816794,0.573536036036036,0.8503937007874016,0.9694656488549618
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2025,261,1.0,,1.0,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2026,92,0.8913043478260869,0.7646341463414634,0.8913043478260869,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2018,261,0.8582375478927203,,0.867704280155642,0.9846743295019157
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2019,261,0.8084291187739464,0.6646464646464647,0.8528138528138528,0.8850574712643678
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2020,262,0.8053435114503816,,0.9261083743842364,0.7748091603053435
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2021,261,0.8045977011494253,0.8239043824701195,0.9282051282051282,0.7471264367816092
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2022,260,0.9961538461538462,,1.0,0.9769230769230769
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2023,260,0.6346153846153846,0.6513043478260869,0.7,0.8076923076923077
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2024,262,0.6908396946564885,0.7338963963963963,0.75,0.8702290076335878
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2025,261,0.8160919540229885,,0.9468085106382979,0.7203065134099617
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2026,92,0.8478260869565217,0.8548780487804878,0.926829268292683,0.8913043478260869
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2018,261,0.9655172413793104,,1.0,0.9195402298850575
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2019,261,0.8850574712643678,0.6268398268398268,0.8832684824902723,0.9846743295019157
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2020,262,1.0,,1.0,0.7519083969465649
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2021,261,0.9616858237547893,0.6565737051792828,0.9616858237547893,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2022,260,1.0,,1.0,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2023,260,0.8807692307692307,0.46478260869565213,0.8795180722891566,0.9576923076923077
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2024,262,0.7786259541984732,0.6818693693693694,0.8938053097345132,0.4312977099236641
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2025,261,0.9770114942528736,,1.0,0.8544061302681992
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2026,92,0.8913043478260869,0.5292682926829269,0.8913043478260869,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,et,2018,261,1.0,,1.0,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,et,2019,261,0.8850574712643678,0.6404040404040404,0.8850574712643678,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,et,2020,262,1.0,,1.0,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,et,2021,261,0.9616858237547893,0.5063745019920319,0.9616858237547893,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,et,2022,260,1.0,,1.0,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,et,2023,260,0.8846153846153846,0.4557971014492754,0.8846153846153846,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,et,2024,262,0.8473282442748091,0.6779279279279278,0.8571428571428571,0.9083969465648855
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,et,2025,261,1.0,,1.0,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,et,2026,92,0.8913043478260869,0.5926829268292683,0.8913043478260869,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2018,261,0.9310344827586207,,0.9601593625498008,0.9616858237547893
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2019,261,0.8582375478927203,0.7388167388167388,0.8663967611336032,0.946360153256705
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2020,262,1.0,,1.0,0.9732824427480916
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2021,261,0.9616858237547893,0.6996015936254979,0.9616858237547893,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2022,260,1.0,,1.0,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2023,260,0.8346153846153846,0.6028985507246376,0.8649789029535865,0.9115384615384615
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2024,262,0.8244274809160306,0.6971846846846846,0.8616071428571429,0.8549618320610687
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2025,261,1.0,,1.0,0.9885057471264368
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2026,92,0.8913043478260869,0.6597560975609755,0.8863636363636364,0.9565217391304348
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2018,261,0.9693486590038314,,0.9730769230769231,0.9961685823754789
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2019,261,0.8467432950191571,0.685137085137085,0.8532818532818532,0.9923371647509579
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2020,262,0.8396946564885496,,0.8390804597701149,0.9961832061068703
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2021,261,0.9195402298850575,0.5067729083665338,0.9195402298850575,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2022,260,0.9538461538461539,,0.9538461538461539,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2023,260,0.6153846153846154,0.4584057971014493,0.62109375,0.9846153846153847
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2024,262,0.6564885496183206,0.7524774774774774,0.6666666666666666,0.9389312977099237
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2025,261,0.8620689655172413,,0.8814229249011858,0.9693486590038314
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2026,92,0.8043478260869565,0.4280487804878049,0.8043478260869565,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2018,261,0.9808429118773946,,1.0,0.9310344827586207
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2019,261,0.8850574712643678,0.6578643578643577,0.8846153846153846,0.9961685823754789
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2020,262,1.0,,1.0,0.950381679389313
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2021,261,0.9616858237547893,0.7203187250996016,0.9616858237547893,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2022,260,1.0,,1.0,1.0
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2023,260,0.8769230769230769,0.5465217391304348,0.8795180722891566,0.9576923076923077
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2024,262,0.7977099236641222,0.7459459459459459,0.8666666666666667,0.8015267175572519
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2025,261,1.0,,1.0,0.9885057471264368
us_spr_2_10,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2026,92,0.8913043478260869,0.7048780487804878,0.8901098901098901,0.9891304347826086
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2018,261,0.9616858237547893,0.848207171314741,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2019,261,0.9616858237547893,0.7681274900398406,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2020,262,0.9618320610687023,0.13015873015873014,0.9618320610687023,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2021,261,0.9616858237547893,0.5629482071713148,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2022,260,0.8769230769230769,0.7172916666666665,0.8809523809523809,0.9692307692307692
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2023,260,0.6576923076923077,0.49984962406015043,0.6610169491525424,0.9076923076923077
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2024,262,0.8320610687022901,0.6627873563218392,0.8672199170124482,0.9198473282442748
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2025,261,0.946360153256705,0.790052053209948,0.946360153256705,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,lgbm,2026,92,0.9347826086956522,0.5310077519379846,0.9347826086956522,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2018,261,0.9616858237547893,0.7844621513944223,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2019,261,0.9501915708812261,0.6151394422310758,0.9604743083003953,0.9693486590038314
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2020,262,0.916030534351145,0.1261904761904762,0.9456066945606695,0.9122137404580153
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2021,261,0.9616858237547893,0.9645418326693227,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2022,260,0.8423076923076923,0.625625,0.848,0.9615384615384616
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2023,260,0.5884615384615385,0.4619548872180451,0.6,0.9038461538461539
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2024,262,0.6297709923664122,0.6382183908045976,0.6442307692307693,0.7938931297709924
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2025,261,0.896551724137931,0.749277038750723,0.9256198347107438,0.9272030651340997
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,xgb,2026,92,0.8913043478260869,0.4534883720930233,0.918918918918919,0.8043478260869565
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2018,261,0.9616858237547893,0.8776892430278884,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2019,261,0.9616858237547893,0.4609561752988048,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2020,262,0.9618320610687023,0.1484126984126984,0.9618320610687023,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2021,261,0.9616858237547893,0.32589641434262945,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2022,260,0.8692307692307693,0.618125,0.8842975206611571,0.9307692307692308
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2023,260,0.5807692307692308,0.4526315789473685,0.6577540106951871,0.7192307692307692
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2024,262,0.7862595419847328,0.635632183908046,0.8837209302325582,0.6564885496183206
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2025,261,0.9425287356321839,0.6873915558126085,0.9442231075697212,0.9616858237547893
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,rf,2026,92,0.9347826086956522,0.17441860465116277,0.9340659340659341,0.9891304347826086
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2018,261,0.9616858237547893,0.6868525896414341,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2019,261,0.9616858237547893,0.37689243027888447,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2020,262,0.9618320610687023,0.27420634920634923,0.9618320610687023,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2021,261,0.9616858237547893,0.5876494023904383,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2022,260,0.8961538461538462,0.43374999999999997,0.9148936170212766,0.9038461538461539
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2023,260,0.6461538461538462,0.40270676691729324,0.7181208053691275,0.573076923076923
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2024,262,0.732824427480916,0.5737068965517241,0.8658536585365854,0.6259541984732825
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2025,261,0.946360153256705,0.5052053209947948,0.9450980392156862,0.9770114942528736
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,et,2026,92,0.9347826086956522,0.08139534883720931,0.9347826086956522,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2018,261,0.9616858237547893,0.9318725099601594,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2019,261,0.9616858237547893,0.7374501992031872,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2020,262,0.9541984732824428,0.11865079365079365,0.9566929133858267,0.9694656488549618
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2021,261,0.9616858237547893,0.9247011952191235,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2022,260,0.9230769230769231,0.6143749999999999,0.9230769230769231,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2023,260,0.5807692307692308,0.38969924812030077,0.5897435897435898,0.75
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2024,262,0.8320610687022901,0.6772988505747126,0.8853211009174312,0.8320610687022901
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2025,261,0.9195402298850575,0.5746096009253904,0.9288537549407114,0.9693486590038314
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,gbm,2026,92,0.9347826086956522,0.5387596899224807,0.9347826086956522,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2018,261,0.9616858237547893,0.6561752988047808,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2019,261,0.8773946360153256,0.549800796812749,0.884,0.9578544061302682
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2020,262,0.30916030534351147,0.18571428571428572,0.2926829268292683,0.9389312977099237
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2021,261,0.8888888888888888,0.8888446215139443,0.9083665338645418,0.9616858237547893
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2022,260,0.676923076923077,0.368125,0.6756756756756757,0.9961538461538462
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2023,260,0.3076923076923077,0.2757142857142857,0.27800829875518673,0.926923076923077
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2024,262,0.3244274809160305,0.30574712643678165,0.30962343096234307,0.9122137404580153
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2025,261,0.31800766283524906,0.33632157316367844,0.29130434782608694,0.8812260536398467
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,logreg,2026,92,0.6630434782608695,0.5852713178294574,0.6951219512195121,0.8913043478260869
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2018,261,0.9616858237547893,0.8027888446215139,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2019,261,0.9616858237547893,0.5733067729083666,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2020,262,0.9580152671755725,0.05476190476190476,0.9607843137254902,0.9732824427480916
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2021,261,0.9616858237547893,0.8653386454183267,0.9616858237547893,1.0
us_spr_5_30,L20W_F2W_R63d_T0bp_S0.0,persist,ensemble,2022,260,0.8807692307692307,0.5177083333333334,0.9110169491525424,0.9076923076923077
